   8.974 134477374765431510422855949296831823872.00000
   8.871 134477374765431510422855949296831823872.00000
   8.768 134478650425106509581196967084833112064.00000
   8.665 134477374765431510422855949296831823872.00000
   8.563 134477374765431510422855949296831823872.00000
   8.460 134478650425106509581196967084833112064.00000
   8.357 134477374765431510422855949296831823872.00000
   8.254 134477374765431510422855949296831823872.00000
   8.151 134478007726338953185913689378174009344.00000
   8.048 134477374765431510422855949296831823872.00000
   7.945 134478007726338953185913689378174009344.00000
   7.842 134477374765431510422855949296831823872.00000
   7.739 134478007726338953185913689378174009344.00000
   7.637 134477374765431510422855949296831823872.00000
   7.534 134478007726338953185913689378174009344.00000
   7.431 134477374765431510422855949296831823872.00000
   7.328 134478007726338953185913689378174009344.00000
   7.225 134477374765431510422855949296831823872.00000
   7.122 134478007726338953185913689378174009344.00000
   7.019 134477374765431510422855949296831823872.00000
   6.916 134478007726338953185913689378174009344.00000
   6.813 134477374765431510422855949296831823872.00000
   6.710 134477374765431510422855949296831823872.00000
   6.608 134478007726338953185913689378174009344.00000
   6.505 134477374765431510422855949296831823872.00000
   6.402 134477374765431510422855949296831823872.00000
   6.299 134478007726338953185913689378174009344.00000
   6.196 134477374765431510422855949296831823872.00000
   6.093 134478007726338953185913689378174009344.00000
   5.990 134477374765431510422855949296831823872.00000
   5.887 134477374765431510422855949296831823872.00000
   5.784 134477374765431510422855949296831823872.00000
   5.682 134478007726338953185913689378174009344.00000
   5.579 134477374765431510422855949296831823872.00000
   5.476 134477374765431510422855949296831823872.00000
   5.373 134478007726338953185913689378174009344.00000
   5.270 134477374765431510422855949296831823872.00000
   5.167 134477374765431510422855949296831823872.00000
   5.064 134477374765431510422855949296831823872.00000
   4.961 134478007726338953185913689378174009344.00000
   4.858 134477374765431510422855949296831823872.00000
   4.756 134477374765431510422855949296831823872.00000
   4.653 134477374765431510422855949296831823872.00000
   4.550 134477374765431510422855949296831823872.00000
   4.447 134477374765431510422855949296831823872.00000
   4.344 134478007726338953185913689378174009344.00000
   4.241 134477374765431510422855949296831823872.00000
   4.138 134477374765431510422855949296831823872.00000
   4.035 134477374765431510422855949296831823872.00000
   3.932 134477374765431510422855949296831823872.00000
   3.830 134477374765431510422855949296831823872.00000
   3.727 134477696114815298065230553889451802624.00000
   3.624 134477374765431510422855949296831823872.00000
   3.521 134477374765431510422855949296831823872.00000
   3.418 134477374765431510422855949296831823872.00000
   3.315 134477374765431510422855949296831823872.00000
   3.212 134477374765431510422855949296831823872.00000
   3.109 134477374765431510422855949296831823872.00000
   3.006 134477374765431510422855949296831823872.00000
   2.904 134477374765431510422855949296831823872.00000
   2.801 134477374765431510422855949296831823872.00000
   2.698 134477374765431510422855949296831823872.00000
   2.595 134477374765431510422855949296831823872.00000
   2.492 134477374765431510422855949296831823872.00000
   2.389 134477374765431510422855949296831823872.00000
   2.286 134477374765431510422855949296831823872.00000
   2.183 134477374765431510422855949296831823872.00000
   2.080 134477053416047722780481344704211845120.00000
   1.978 134477530571193347427930482780483354624.00000
   1.875 134477218959669673417781415813180293120.00000
   1.772 134477374765431510422855949296831823872.00000
   1.669 134477218959669673417781415813180293120.00000
   1.566 134477374765431510422855949296831823872.00000
   1.463 134477218959669673417781415813180293120.00000
   1.360 134477218959669673417781415813180293120.00000
   1.257 134477374765431510422855949296831823872.00000
   1.154 134477218959669673417781415813180293120.00000
   1.052 134477218959669673417781415813180293120.00000
   0.949 134477296862550601365051648294296485888.00000
   0.846 134477218959669673417781415813180293120.00000
   0.743 134477218959669673417781415813180293120.00000
   0.640 134477218959669673417781415813180293120.00000
   0.537 134477218959669673417781415813180293120.00000
   0.434 134477218959669673417781415813180293120.00000
   0.331 134477218959669673417781415813180293120.00000
   0.228 134477189746089332521104802937229541376.00000
   0.125 134477180008229218888879265311912624128.00000
   0.023 134477180008229218888879265311912624128.00000
